wn_calc,gA_calc,upper_lev_id,lower_lev_id
22.615,315500,264,673
22.6108,1434000,242,540
22.6104,662300,74,358
22.6101,2083000,782,202
22.6091,1381000,227,508
22.6089,1873000,116,411
22.6089,1062000,785,205
22.6085,957800,325,40
22.6079,728100,310,34
22.6062,5200000,53,330
22.6059,1519000,241,535
22.5987,509100,283,719
22.5881,374500,67,354
22.5826,2508000,273,706
22.5783,1927000,696,100
22.5781,315500,78,359
22.578,518500,724,113
22.5776,298300,254,556
22.5735,1004000,241,537
22.5666,870100,251,555
22.5647,3783000,77,359
22.5645,764400,662,92
22.5597,1139000,853,263
22.5408,2818000,209,432
22.5349,1855000,810,218
22.5241,667900,257,560
22.5122,446300,323,40
22.4942,559000,65,354
22.4833,1182000,60,350
22.4672,27290000,698,101
22.4666,1187000,214,453
22.448,317600,280,718
22.4468,1125000,241,540
22.4431,5325000,716,103
22.4321,477200,649,89
22.4319,1476000,89,377
22.4244,4172000,718,106
22.4168,987000,73,359
22.4087,2334000,644,87
22.3976,16900000,715,103
22.392,8442000,225,497
22.3888,327800,290,812
22.3692,1778000,240,540
22.367,6330000,267,696
22.3662,326200,783,205
22.3605,5134000,782,205
22.358,487000,272,707
22.3491,1144000,154,416
22.3467,990500,268,697
22.3434,652800,732,127
22.3413,2061000,739,146
22.3382,833200,309,34
22.3329,4295000,211,440
22.3188,937800,308,31
22.3177,12690000,53,331
22.3069,5256000,736,138
22.3045,4457000,731,123
22.2875,11310000,54,335
22.2788,296300,64,354
22.2684,811800,162,421
22.2566,709800,164,422
22.2554,605000,154,417
22.2513,368100,736,139
22.2475,358300,273,708
22.2469,568000,259,565
22.2454,1408000,731,125
22.2409,15940000,50,325
22.2402,312000,113,406
22.2371,287700,764,183
22.2343,475800,259,566
22.193,2404000,716,106
22.1892,2275000,732,131
22.1873,286600,85,363
22.1849,2102000,697,101
22.1768,5743000,243,548
22.1682,1147000,257,562
22.1612,1388000,89,379
22.1486,698900,242,548
22.1472,3090000,343,41
22.141,658600,244,552
22.1343,960400,258,568
22.1267,1962000,212,443
22.1251,1395000,738,152
22.1155,2571000,225,501
22.092,1079000,731,126
22.0909,2963000,242,551
22.0862,1075000,87,376
22.0861,1502000,730,123
22.0859,886400,61,352
22.0746,2864000,808,218
22.0707,378700,648,89
22.0601,4035000,719,110
22.0505,381500,853,264
22.0492,923500,598,60
22.027,320000,730,125
22.0199,1108000,226,506
22.0152,656800,244,553
22.0086,591900,763,180
21.9984,400000,53,333
21.979,1552000,273,711
21.9785,572700,646,89
21.9743,859100,735,141
21.9574,570600,282,721
21.9533,914600,307,31
21.9516,821800,213,462
21.9432,527500,121,413
21.9381,506100,156,419
21.9301,1020000,734,140
21.9269,720700,233,535
21.9217,647800,689,96
21.913,1190000,232,535
21.9082,1959000,272,710
21.9072,410500,750,165
21.907,1153000,240,548
21.9049,408900,731,132
21.9045,3364000,266,697
21.8976,1007000,66,359
21.8961,958700,113,411
21.8945,449900,233,537
21.8935,4545000,155,418
21.8913,1149000,84,365
21.8871,790300,727,123
21.8806,762600,232,537
21.8736,1091000,730,126
21.8679,530900,726,123
21.8674,572600,235,540
21.8669,2631000,732,138
21.8576,343600,833,254
21.8493,2118000,240,551
21.8492,1261000,50,328
21.8426,373300,721,115
21.8346,315300,725,124
21.8335,1200000,735,142
21.833,1244000,234,540
21.8328,3145000,209,438
21.8271,333900,731,133
21.8183,18530000,211,443
21.8113,1132000,732,139
21.8061,6290000,697,102
21.8052,3070000,117,413
21.8013,443300,729,127
21.795,420500,859,266
21.7928,443600,85,367
21.7908,4622000,50,329
21.7891,478000,719,113
21.7725,1195000,756,169
21.7678,2876000,233,540
21.7647,679900,749,167
21.7621,288600,76,362
21.7607,1665000,290,814
21.7554,349400,858,266
21.7444,616400,747,167
21.7431,2423000,634,87
21.7368,592600,275,716
21.7337,1490000,151,416
21.7274,1570000,211,444
21.7196,1184000,804,213
21.7138,326600,822,240
21.701,3194000,212,446
21.6913,684900,110,409
21.6907,1712000,53,335
21.6899,676300,281,721
21.6823,513400,806,215
21.6771,546200,87,377
21.6604,392400,727,127
21.6471,548700,729,131
21.6461,984500,74,362
21.64,622400,151,417
21.6397,38490000,209,440
21.6377,453600,714,106
21.6351,440500,696,102
21.631,296400,83,367
21.6306,508500,694,99
21.6126,805800,647,91
21.6051,475900,649,92
21.6044,355100,250,561
21.6029,1962000,272,713
21.5979,5052000,718,113
21.5815,553800,753,170
21.5763,2904000,803,214
21.5654,751700,710,103
21.5617,1808000,306,29
21.5576,4208000,265,698
21.5392,344400,789,208
21.5237,17340000,709,103
21.518,295900,266,699
21.5169,529800,730,134
21.5121,618000,236,547
21.5103,2869000,734,146
21.5062,1042000,727,131
21.5059,347600,750,168
21.493,1603000,264,682
21.49,408800,725,130
21.4651,2207000,717,113
21.4535,1820000,50,331
21.4515,666100,736,152
21.4504,1439000,253,562
21.4369,358300,212,447
21.4354,323800,721,121
21.431,306100,77,365
21.4287,3389000,271,714
21.42,905400,724,123
21.4109,330700,66,361
21.4082,1562000,598,65
21.4077,599500,694,100
21.4052,1734000,235,548
21.3926,5164000,211,446
21.3854,4172000,805,216
21.3708,3242000,234,548
21.3694,392300,601,67
21.3661,20640000,212,449
21.3627,861300,153,418
21.3556,685400,122,414
21.3528,1980000,859,268
21.3493,1582000,229,540
21.3408,344600,641,89
21.3388,1639000,65,361
21.3387,6829000,637,88
21.3367,625800,53,338
21.3214,1782000,48,325
21.3132,1441000,858,268
21.3056,699400,233,548
21.3003,373100,595,65
21.2985,304800,731,141
21.2842,365500,644,90
21.276,1360000,121,414
21.2756,692400,543,49
21.2743,992400,532,48
21.2736,757000,709,106
21.2694,961700,288,814
21.2664,6185000,721,123
21.2479,416100,233,551
21.2478,866200,228,524
21.234,1141000,232,551
21.2184,374700,119,414
21.2082,456600,231,549
21.2073,355200,721,125
21.2002,11700000,523,47
21.1971,284300,77,367
21.1933,292100,724,127
21.177,448900,857,268
21.1716,355500,831,252
21.1636,414400,103,406
21.1622,787200,742,171
21.1526,1415000,607,74
21.1515,1921000,646,92
21.1461,4989000,531,48
21.1375,496100,829,249
21.1358,1287000,106,409
21.1342,1459000,50,333
21.1285,9470000,211,447
21.1251,5724000,209,443
21.1083,640200,49,331
21.1068,522500,290,816
21.1054,1704000,613,84
21.0987,374600,609,78
21.0698,418400,830,252
21.063,565100,254,565
21.0584,371100,230,550
21.0577,360600,211,449
21.0573,296400,806,217
21.046,2180000,827,249
21.0409,461700,536,49
21.0397,305600,721,127
21.0391,902800,724,131
21.0342,7139000,209,444
21.0283,1084000,221,499
21.0256,4626000,289,815
21.0115,2493000,732,152
21.0027,1375000,635,89
21.0024,831700,720,128
21.0011,1625000,825,248
21.0008,1484000,251,564
20.9813,344700,89,380
20.9739,2693000,212,453
20.9734,2967000,103,408
20.971,1344000,223,509
20.9638,349900,544,51
20.9544,570700,289,816
20.9432,339100,258,582
20.938,434800,794,210
20.9374,17550000,806,218
20.9302,478600,122,415
20.9189,696800,826,249
20.9102,332000,828,252
20.8874,3725000,641,91
20.8851,568800,718,116
20.8844,920500,533,49
20.8809,496600,268,704
20.8794,15170000,219,495
20.8686,340800,831,255
20.8668,744100,721,132
20.8653,1700000,827,252
20.852,428000,246,557
20.846,2160000,530,48
20.8417,411700,825,249
20.8316,530900,244,554
20.8295,572900,749,172
20.8294,4650000,229,551
20.8269,361800,644,92
20.8255,867100,120,415
20.824,476500,827,254
20.8234,4684000,803,218
20.8195,1456000,103,411
20.8165,705400,569,55
20.8052,1204000,824,249
20.7934,5100000,267,703
20.7733,441900,750,173
20.7702,388000,118,415
20.7668,342100,830,255
20.7648,15270000,220,499
20.7551,312200,746,172
20.7529,645000,731,151
20.7507,728900,539,51
20.7392,755700,715,115
20.7285,304600,609,82
20.7211,465400,269,709
20.7113,339700,757,176
20.7016,625000,220,500
20.7,6047000,532,49
20.6994,13040000,209,446
20.6978,994500,60,361
20.6956,1012000,801,216
20.6765,1434000,729,146
20.6655,15190000,211,453
20.6652,1617000,525,48
20.661,475400,825,252
20.6518,1053000,281,731
20.6444,1909000,223,510
20.6387,16150000,834,260
20.6344,393400,537,51
20.633,460900,635,90
20.6322,4221000,222,509
20.6284,1542000,523,48
20.6235,377200,219,498
20.6197,473800,259,589
20.6155,2299000,288,816
20.6131,1223000,536,51
20.6005,1553000,223,511
20.6005,379200,685,99
20.5992,1044000,411,46
20.5718,1755000,531,49
20.5671,2198000,702,103
20.5665,7434000,212,462
20.5623,1585000,827,255
20.5568,1518000,517,47
20.5465,3412000,219,499
20.5316,541600,750,174
20.53,2166000,255,577
20.5296,562400,257,581
20.5253,734600,567,57
20.4906,312900,799,214
20.4833,510500,219,500
20.47,2170000,539,52
20.4635,1952000,267,705
20.4592,912700,260,594
20.4566,3267000,533,51
20.4527,378000,749,175
20.446,455500,226,524
20.4399,2669000,718,123
20.4387,4089000,266,704
20.4353,4233000,209,447
20.4324,1231000,747,175
20.4274,571600,223,514
20.4044,2418000,719,127
20.3878,463300,823,254
20.3783,755300,746,175
20.3768,806400,212,464
20.3735,1513000,256,583
20.358,548400,825,255
20.3537,1170000,537,52
20.3529,635400,288,817
20.3468,974100,211,459
20.3377,2450000,220,509
20.3344,2237000,137,418
20.3324,772200,536,52
20.332,461900,715,121
20.3285,658800,727,152
20.3213,524800,535,52
20.3178,317000,280,732
20.317,1410000,702,106
20.3106,20560000,219,503
20.3056,742300,244,555
20.3056,5267000,222,510
20.2996,602300,245,556
20.2905,2612000,287,817
20.2874,767400,290,820
20.2722,3468000,532,51
20.2717,1410000,530,49
20.2683,1580000,254,577
20.2617,4712000,222,511
20.2551,1205000,406,46
20.2548,1847000,569,58
20.2532,479100,223,516
20.2502,2324000,719,131
20.2478,453500,567,58
20.2472,349400,219,506
20.2372,350500,226,530
20.227,4037000,252,577
20.2266,1089000,531,50
20.2106,1122000,107,413
20.187,497800,244,556
20.1869,519600,209,450
20.1759,1597000,533,52
20.163,5517000,715,123
20.1527,427500,245,557
20.152,754100,268,708
20.1455,1475000,219,508
20.1452,1893000,289,819
20.1375,386700,731,154
20.1195,311300,519,48
20.1124,438100,260,603
20.1039,388300,715,125
20.1009,319000,570,61
20.1004,573700,227,538
20.0909,327400,525,49
20.0902,525200,221,513
20.0892,967900,251,578
20.0886,1694000,222,514
20.0863,397700,263,685
20.0668,994200,756,180
20.0662,411400,543,53
20.059,872100,718,131
20.0514,454300,254,579
20.0463,6657000,249,577
20.0328,491700,105,413
20.0141,372900,756,181
20.0111,1211000,220,510
20.0088,608600,260,606
19.9874,2355000,569,61
19.985,1206000,517,48
19.9818,2458000,716,127
19.9804,324900,567,61
19.9772,1320000,265,707
19.976,594700,281,735
19.9575,10320000,700,103
19.9557,10150000,851,262
19.9371,395800,226,531
19.9363,613600,715,127
19.9356,688600,220,512
19.9342,399200,279,734
19.9258,7450000,849,261
19.9144,1234000,222,516
19.9102,645300,259,607
19.904,492300,753,180
19.8893,864100,752,180
19.8876,1499000,260,608
19.8869,2779000,248,577
19.8835,314500,267,710
19.8834,1373000,221,516
19.8778,439900,280,736
19.8726,2700000,250,580
19.8705,1332000,255,585
19.8614,382000,724,152
19.8513,781400,753,181
19.8366,2041000,752,181
19.8347,830800,753,182
19.8294,638500,249,579
19.8276,6420000,716,131
19.8267,3849000,220,513
19.8193,1554000,849,262
19.8118,1723000,253,581
19.8082,468300,227,544
19.7961,623400,288,820
19.7931,544200,830,260
19.7928,9154000,219,510
19.7821,459400,715,131
19.7738,452000,257,598
19.7686,317500,764,206
19.7634,519800,715,132
19.7396,458000,228,546
19.7319,662000,675,96
19.7173,1381000,219,512
19.7098,2489000,266,708
19.7089,438500,523,50
19.7078,313900,721,152
19.7074,11090000,700,106
19.6972,322000,567,64
19.695,351100,749,180
19.6782,765000,756,184
19.6754,2567000,851,263
19.6747,514000,747,180
19.6723,1377000,267,712
19.6663,17650000,850,263
19.6638,570400,752,183
19.6483,356700,678,97
19.6394,1609000,699,103
19.638,568500,759,205
19.6199,10950000,220,516
19.6088,1416000,254,585
19.6084,3994000,219,513
19.6021,349400,572,67
19.6,471200,732,162
19.5932,3121000,512,48
19.5933,2096000,260,612
19.5848,338800,505,47
19.5699,381000,716,136
19.5675,2690000,252,585
19.5452,1174000,519,49
19.5274,405100,265,710
19.516,2566000,403,46
19.5099,1412000,255,592
19.4999,376800,227,550
19.497,839600,572,69
19.4905,1585000,702,113
19.4815,1083000,711,123
19.4792,753600,251,585
19.4647,645200,753,186
19.4581,1322000,709,121
19.4552,1223000,257,606
19.4474,393600,848,261
19.4413,2219000,266,711
19.4359,4123000,501,47
19.4224,319200,711,125
19.4201,457200,54,346
19.4095,792300,226,538
19.4094,667900,713,127
19.4033,615700,570,69
19.3949,555600,569,67
19.3945,656500,252,589
19.3893,3660000,699,106
19.3868,1540000,249,585
19.3789,669500,247,571
19.3764,848800,734,164
19.3754,527300,717,140
19.3744,975900,273,730
19.334,2762000,257,608
19.3308,426600,710,123
19.3295,8581000,712,126
19.3146,587500,763,206
19.3091,899500,740,179
19.3009,1174000,257,610
19.2891,20260000,709,123
19.2832,566100,226,542
19.2828,1046000,567,69
19.2768,583900,716,140
19.2653,2311000,847,262
19.2625,454200,104,414
19.2588,1658000,498,47
19.2557,621300,749,186
19.2354,337500,747,186
19.2333,447300,226,543
19.23,1198000,709,125
19.2221,6947000,265,713
19.2163,898000,260,615
19.2069,3614000,252,592
19.205,1080000,265,714
19.2039,337700,823,259
19.202,593400,268,715
19.1878,326900,253,594
19.1813,975700,746,186
19.1796,1160000,225,542
19.1667,517500,574,75
19.165,1386000,508,48
19.156,3884000,273,731
19.1524,2465000,823,260
19.1519,8107000,700,110
19.1278,6461000,513,49
19.1259,784700,520,51
19.1208,881300,496,47
19.1111,1727000,260,617
19.1076,1484000,249,590
19.1041,924700,710,127
19.1023,4758000,260,618
19.0884,903200,718,146
19.0819,1085000,711,132
19.0725,2050000,719,152
19.0655,439300,517,50
19.0644,324900,749,190
19.0641,554100,102,404
19.0633,2002000,506,48
19.0624,495700,709,127
19.0619,409800,250,595
19.0606,6436000,848,263
19.0596,2895000,259,617
19.0513,10740000,267,715
19.0469,502100,706,121
19.0441,570800,747,190
19.0189,1076000,512,49
19.0169,408200,573,75
19.009,498400,260,619
19.007,1567000,101,402
19.0041,421700,711,133
19.0029,46590000,495,47
19.0017,7607000,494,47
18.9999,12960000,503,48
18.9975,1081000,713,136
18.988,2650000,255,607
18.985,5368000,847,263
18.9728,658400,712,134
18.9556,9383000,717,146
18.9447,1675000,225,545
18.9434,560000,572,78
18.9251,1496000,268,718
18.9243,1434000,846,261
18.9121,371900,745,190
18.9082,2007000,709,131
18.9068,688000,516,51
18.9049,976800,521,52
18.8895,4715000,709,132
18.8809,3307000,700,113
18.8779,3957000,706,123
18.8773,910900,713,139
18.8741,447900,570,75
18.8707,455500,742,190
18.8668,559600,248,592
18.857,4644000,716,146
18.8562,419200,621,91
18.8498,332600,226,549
18.8497,437400,570,78
18.8388,383800,712,138
18.8354,1370000,679,100
18.8342,1215000,225,546
18.8304,445200,576,83
18.8272,730400,500,48
18.8188,460700,706,125
18.8178,3908000,846,262
18.7871,663300,225,547
18.7865,938000,745,192
18.7783,1464000,711,138
18.7721,489900,574,82
18.7664,615400,247,577
18.764,13880000,499,48
18.7629,993000,716,149
18.7598,2913000,266,715
18.7551,1026000,208,449
18.739,567300,250,603
18.7332,336500,752,197
18.733,5629000,695,103
18.7279,1621000,665,96
18.7268,474500,518,52
18.7263,1027000,254,607
18.7227,1156000,711,139
18.7215,928300,714,140
18.7,3002000,513,51
18.6922,1641000,710,136
18.6896,371100,246,577
18.687,1074000,498,48
18.685,351000,252,607
18.6737,1620000,512,50
18.6689,1779000,272,732
18.6687,3223000,213,492
18.6654,422000,706,126
18.6627,1959000,257,615
18.6499,6885000,716,152
18.6497,1390000,265,716
18.6426,650300,744,194
18.6394,586300,53,347
18.6223,600400,573,82
18.6168,16740000,509,49
18.6162,1139000,253,608
18.6044,1774000,715,152
18.6028,1040000,245,571
18.5907,2051000,508,49
18.5865,1783000,845,261
18.5826,3842000,206,443
18.572,510600,710,139
18.5659,429100,818,236
18.5628,1728000,699,113
18.5595,13550000,511,51
18.5589,457800,750,197
18.5516,760900,256,615
18.5495,453500,247,579
18.549,5266000,496,48
18.5487,8919000,257,618
18.5383,5695000,705,126
18.536,705000,712,141
18.5217,408100,745,196
18.5098,18140000,708,138
18.4829,6868000,266,718
18.4802,1748000,273,735
18.48,7931000,845,262
18.4783,2956000,706,132
18.4679,8107000,674,100
18.4645,346100,746,197
18.4613,649100,671,98
18.4542,3327000,708,139
18.4519,6881000,514,52
18.4438,3871000,214,493
18.4391,904200,714,143
18.4311,3000000,495,48
18.4256,1122000,503,49
18.4229,1327000,746,198
18.4193,438000,513,52
18.4183,3021000,265,718
18.4118,460100,502,49
18.4005,705000,706,133
18.3989,341300,223,540
18.3952,1565000,712,142
18.3629,2175000,208,453
18.345,464900,745,198
18.3017,2277000,714,146
18.2788,4630000,511,52
18.2716,5378000,216,497
18.2647,1.405e+08,701,124
18.2529,1337000,500,49
18.2481,576100,246,582
18.2418,1157000,657,96
18.2386,6070000,844,261
18.2289,1866000,272,736
18.2271,6857000,265,719
18.2201,2435000,271,734
18.2084,80540000,703,126
18.1997,768600,845,263
18.1897,2728000,499,49
18.189,4206000,509,51
18.1816,430800,705,134
18.1747,8310000,706,138
18.1627,611800,672,100
18.1574,1688000,618,91
18.1569,2239000,206,446
18.1496,1446000,662,97
18.1486,871900,617,91
18.1438,435700,506,50
18.1415,475000,752,204
18.1374,10710000,255,617
18.1321,794500,844,262
18.1209,1024000,100,404
18.1191,686900,706,139
18.1127,3830000,498,49
18.0986,405500,268,721
18.0906,1193000,864,290
18.0804,1670000,503,50
18.0727,444300,859,278
18.0528,3809000,701,126
18.0476,646100,705,138
18.0205,681500,701,128
17.9903,754700,245,577
17.9843,4138000,592,87
17.984,1377000,502,51
17.9832,2523000,610,88
17.9555,979900,208,462
17.9501,2087000,608,88
17.9479,8073000,267,721
17.945,700000,268,724
17.9449,2412000,253,615
17.9446,707800,501,50
17.9425,2034000,843,261
17.9416,869700,744,202
17.9339,782700,247,589
17.9184,1391000,513,53
17.9149,361300,704,134
17.8928,379800,206,447
17.8922,3818000,679,102
17.8777,3434000,244,577
17.876,441800,607,88
17.8757,8329000,254,617
17.8517,3071000,703,134
17.8445,1278000,499,50
17.8355,2311000,614,91
17.8344,1278000,252,617
17.8335,516900,257,622
17.8312,1181000,207,462
17.8309,8511000,253,618
17.829,799500,613,91
17.8289,1897000,606,88
17.8282,2160000,244,578
17.8251,2840000,500,51
17.8192,1979000,669,100
17.8072,411900,521,54
17.8028,3441000,250,616
17.7918,426000,816,237
17.7878,353100,744,204
17.7809,58680000,704,138
17.7781,352700,715,157
17.7752,2553000,50,347
17.775,1155000,617,92
17.7734,923400,245,579
17.7722,863600,710,152
17.754,4205000,664,99
17.7448,686700,705,141
17.7376,1487000,253,619
17.7358,1031000,793,214
17.7324,739100,668,100
17.7253,8870000,704,139
17.7253,9064000,603,88
17.7177,2887000,703,138
17.7128,380600,791,213
17.7033,2653000,502,52
17.6986,744100,259,624
17.6905,824700,845,264
17.6869,550200,100,405
17.6854,435500,740,200
17.6826,2330000,54,357
17.6802,876500,259,625
17.6688,1835000,285,744
17.6681,2143000,497,50
17.6631,950500,701,135
17.6564,3470000,266,721
17.6547,595100,677,102
17.6307,998200,54,358
17.6295,382000,496,50
17.6237,2540000,585,87
17.6166,431100,667,100
17.604,1394000,705,142
17.6039,702700,709,153
17.5983,2125000,672,101
17.583,788800,666,100
17.5669,885700,221,548
17.5431,1416000,789,213
17.5402,1234000,255,620
17.539,1382000,53,354
17.5247,24200000,674,102
17.5182,389800,707,147
17.5103,13780000,598,88
17.5079,780100,649,96
17.5028,3360000,266,724
17.4988,481900,815,239
17.4988,383500,693,106
17.4963,1025000,265,723
17.4962,933700,700,127
17.4904,13890000,793,216
17.4779,464900,268,727
17.4698,369000,718,162
17.4691,569400,258,627
17.4619,4882000,614,92
17.4597,674700,284,742
17.4554,8612000,613,92
17.4479,829900,283,742
17.4382,1706000,265,724
17.4375,1622000,99,407
17.4355,10720000,789,214
17.4308,1051000,258,628
17.4298,572400,206,453
17.4183,494600,284,745
17.4151,483200,690,103
17.4149,5031000,703,141
17.4114,8304000,788,213
17.4074,382500,509,53
17.4048,2363000,699,123
17.3819,1087000,243,578
17.3791,2297000,267,725
17.3785,747500,594,88
17.3721,3378000,608,91
17.342,565200,700,131
17.3263,918700,706,151
17.3226,1527000,282,746
17.3114,1035000,267,728
17.3049,1770000,50,350
17.298,9347000,607,91
17.2836,1388000,212,492
17.2796,553400,506,53
17.2789,1776000,268,730
17.2741,11160000,703,142
17.2685,1343000,282,747
17.2509,1604000,606,91
17.2482,406800,282,749
17.246,943600,284,750
17.2395,636800,689,103
17.2372,430100,252,620
17.2328,2407000,859,285
17.2282,382100,282,750
17.2195,3634000,672,102
17.2182,384900,244,585
17.2109,405000,711,156
17.1992,1466000,705,151
17.1863,535200,242,579
17.1781,832000,699,127
17.168,957300,668,101
17.1624,836300,99,410
17.1604,10370000,481,47
17.1578,888400,245,589
17.1481,926000,590,89
17.1329,910600,278,740
17.1321,730500,253,621
17.1282,4654000,267,730
17.1213,378100,704,147
17.1125,513100,686,103
17.111,1493000,655,99
17.0966,387300,711,157
17.0816,4060000,486,48
17.0605,2132000,268,731
17.0596,499600,480,47
17.057,688500,857,285
17.0549,682300,266,726
17.0543,683200,646,96
17.0357,2200000,266,727
17.0339,387900,53,358
17.0239,2343000,699,131
17.021,887700,750,206
17.0199,626700,266,728
17.0183,456400,697,123
17.0137,1323000,578,87
17.001,1622000,749,206
16.9829,707100,793,218
16.981,1587000,702,146
16.9807,4674000,747,206
16.9758,2822000,228,559
16.9711,2260000,265,727
16.9642,9468000,577,87
16.9641,590600,737,184
16.9332,842800,688,106
16.9323,1794000,598,91
16.9266,4658000,746,206
16.9244,838300,607,92
16.9098,26360000,267,731
16.9024,577400,703,150
16.8923,461300,280,750
16.8886,558500,649,98
16.876,478400,669,102
16.8703,3829000,53,359
16.8689,614400,585,89
16.862,1508000,489,49
16.8487,451600,745,206
16.847,22110000,290,822
16.8467,16920000,696,124
16.8367,10520000,266,730
16.8361,411800,482,48
16.8302,4987000,265,729
16.825,12440000,479,47
16.8228,480700,98,409
16.821,711500,786,215
16.8058,12570000,697,126
16.7977,545500,241,582
16.7949,1369000,268,732
16.7918,375000,184,440
16.7892,793500,668,102
16.7864,648900,281,752
16.7651,3524000,50,352
16.7451,3257000,285,757
16.7366,2115000,646,97
16.7339,1348000,257,631
16.733,421600,257,632
16.7297,1522000,644,96
16.7115,594200,714,161
16.6955,524300,220,553
16.6856,1096000,651,99
16.6639,3631000,251,623
16.6589,396600,259,635
16.6442,7025000,267,732
16.6427,1519000,211,493
16.6404,540800,475,47
16.6398,4335000,666,102
16.6348,570000,696,126
16.6228,494900,256,631
16.6219,2783000,256,632
16.6183,11080000,266,731
16.6096,518200,217,524
16.5974,7889000,698,138
16.5917,556500,580,88
16.5838,724500,705,154
16.5418,1472000,698,139
16.5376,637000,740,206
16.5311,1502000,487,49
16.5233,86120000,267,733
16.5114,1241000,711,162
16.5073,445800,486,49
16.5032,1170000,268,734
16.5021,444500,696,130
16.4984,3325000,695,123
16.4963,1103000,254,625
16.493,942300,706,157
16.4882,1674000,228,560
16.4878,18050000,480,48
16.4761,439100,236,580
16.472,957800,491,51
16.4653,680800,782,215
16.455,673300,97,411
16.4502,10540000,473,47
16.4491,542700,697,134
16.4263,888500,579,89
16.4166,670200,641,96
16.412,1203000,644,97
16.3923,1388000,255,629
16.3863,2044000,493,53
16.3851,4141000,251,624
16.3847,10090000,268,735
16.3835,5615000,578,88
16.3832,799100,821,253
16.3714,685400,700,146
16.3699,3978000,696,133
16.3607,1271000,710,162
16.3603,647700,706,158
16.3577,2510000,733,181
16.3557,12430000,288,822
16.3549,7612000,268,736
16.3527,1454000,254,627
16.3527,6476000,266,732
16.3334,459900,54,365
16.3294,4550000,661,102
16.3208,2222000,259,641
16.3151,2383000,697,138
16.3069,505300,686,110
16.2974,3240000,257,633
16.2933,482200,287,822
16.2912,1032000,96,408
16.2899,4118000,637,96
16.2881,35540000,265,732
16.2833,1560000,488,51
16.2618,12890000,482,49
16.2604,1384000,735,186
16.2595,1570000,697,139
16.2551,1469000,243,598
16.2532,2717000,479,48
16.2451,6622000,696,135
16.234,38130000,267,735
16.229,472800,718,167
16.2094,7248000,577,89
16.2042,6829000,267,736
16.1863,1598000,256,633
16.1765,409000,581,91
16.174,799800,226,559
16.1678,1058000,714,164
16.1648,607100,653,101
16.1621,410400,486,50
16.1594,416200,735,188
16.1507,1505000,713,164
16.1323,1789000,228,562
16.126,887100,476,48
16.1104,1135000,644,98
16.1062,488400,259,643
16.1033,8426000,487,51
16.0995,513800,54,367
16.0989,646200,641,97
16.0988,842300,695,132
16.0893,1424000,252,629
16.0879,3212000,750,208
16.0865,2119000,698,143
16.0785,706100,635,96
16.0761,3820000,786,218
16.0696,427500,53,362
16.061,10240000,266,734
16.0539,795400,286,807
16.0377,718400,700,153
16.0161,3007000,253,631
16.0152,751900,253,632
16.0143,1039000,715,166
16.0026,6775000,488,52
15.9985,2157000,742,207
15.9976,431400,716,167
15.9964,30770000,265,734
15.9846,4962000,215,524
15.9733,1113000,736,192
15.9729,2557000,579,91
15.9579,447000,182,443
15.9425,40710000,266,735
15.9417,4514000,250,630
15.9402,574100,258,644
15.9378,4653000,698,147
15.9335,525100,198,453
15.9216,455800,251,632
15.9156,1347000,745,208
15.9135,5714000,480,49
15.9127,34290000,266,736
15.8897,1235000,257,639
15.8886,410500,180,443
15.8811,1002000,227,563
15.8784,572700,473,48
15.8776,5210000,257,640
15.8742,1924000,742,208
15.8715,5155000,697,142
15.8612,877600,242,607
15.855,394900,263,706
15.8481,27780000,265,736
15.8462,823700,699,152
15.8456,416900,48,352
15.8397,2852000,577,90
15.834,5660000,482,51
15.8239,1642000,582,92
15.8226,3745000,487,52
15.8067,586400,735,194
15.8055,384100,578,91
15.7868,572300,739,203
15.7786,12770000,256,639
15.7754,456700,221,554
15.7492,650500,732,188
15.7464,697500,634,97
15.7336,823300,682,106
15.7089,1301000,228,565
15.6783,391400,681,103
15.677,763000,652,102
15.6654,906300,821,257
15.6353,1291000,731,184
15.6045,724800,740,208
15.6022,768700,477,49
15.5956,1141000,259,647
15.5881,2212000,715,169
15.585,900800,733,193
15.5837,538000,696,145
15.5828,1015000,225,560
15.581,2324000,267,737
15.5796,995700,253,633
15.5683,2796000,480,50
15.5529,2160000,227,568
15.5517,513800,476,49
15.5319,1590000,209,497
15.5234,409600,258,648
15.5194,657300,50,361
15.5143,2028000,693,123
15.4998,941000,697,150
15.4923,1691000,692,124
15.4894,1249000,254,634
15.486,430500,251,633
15.4851,586400,244,617
15.485,954500,719,172
15.4829,2315000,225,561
15.475,2002000,254,635
15.4719,439700,564,88
15.4642,479700,694,126
15.4601,1943000,474,49
15.457,2219000,492,54
15.4507,411300,531,57
15.4282,1035000,681,106
15.4169,425200,730,184
15.4119,986600,733,195
15.3598,511900,854,276
15.3598,7599000,251,634
15.3378,534900,272,746
15.3305,5476000,226,562
15.3038,27050000,771,213
15.3017,1277000,772,214
15.298,3308000,770,213
15.2957,776700,696,151
15.2906,1208000,273,752
15.2804,19890000,692,126
15.2612,8790000,223,558
15.2586,522000,271,745
15.253,619200,249,635
15.2494,1033000,221,555
15.2277,26760000,691,124
15.2241,805400,773,216
15.2176,1450000,718,173
15.2172,1772000,523,55
15.1962,4151000,771,214
15.1904,35210000,770,214
15.1902,1295000,226,563
