lev_id,E_calc,J,P,lev_name
746,133.2025,3.0,0,38 3d7.(2F).5p 3D*  3.0
747,133.2566,3.0,0,38 3d7.(2F).5p 3D*  3.0
748,133.2765,4.0,0,69 3d6.(3F1).4s.(2S).(4F).4p 5G*  4.0
749,133.2769,3.0,0,35 3d7.(2F).5p 3F*  3.0
750,133.2969,2.0,0,47 3d7.(2F).5p 3D*  2.0
751,133.4273,5.0,0,73 3d6.(3F1).4s.(2S).(4F).4p 5G*  5.0
752,133.4712,4.0,0,50 3d7.(2F).5p 3F*  4.0
753,133.4859,4.0,0,43 3d7.(2F).5p 3G*  4.0
754,133.5671,6.0,0,79 3d6.(3F1).4s.(2S).(4F).4p 5G*  6.0
755,133.5723,7.0,0,100 3d6.(1I).4s.(2S).(2I).4p 1K*  7.0
756,133.6487,5.0,0,79 3d7.(2F).5p 3G*  5.0
757,134.0412,3.0,0,89 3d7.(2F).5p 1F*  3.0
758,134.4214,2.0,0,72 3d6.(3P1).4s.(2S).(4P).4p 5S*  2.0
759,135.0635,5.0,0,58 3d6.(1G2).4s.(2S).(2G).4p 1H*  5.0
760,135.1739,1.0,0,35 3d6.(3P1).4s.(2S).(4P).4p 5P*  1.0
761,135.2952,1.0,0,26 3d6.(3D).4s.(2S).(4D).4p 3D*  1.0
762,135.3835,2.0,0,27 3d6.(3D).4s.(2S).(4D).4p 3D*  2.0
763,135.5905,3.0,0,27 3d6.(3D).4s.(2S).(4D).4p 3D*  3.0
764,136.0445,2.0,0,41 3d6.(3D).4s.(2S).(4D).4p 3P*  2.0
765,136.1014,1.0,0,55 3d6.(3D).4s.(2S).(4D).4p 3P*  1.0
766,136.1792,2.0,0,38 3d6.(3P1).4s.(2S).(4P).4p 5P*  2.0
767,136.2063,0.0,0,56 3d6.(3D).4s.(2S).(4D).4p 3P*  0.0
768,136.277,4.0,0,54 3d6.(1G2).4s.(2S).(2G).4p 1G*  4.0
769,136.4697,1.0,0,25 3d6.(3P1).4s.(2S).(2P).4p 3S*  1.0
770,136.5031,3.0,0,40 3d6.(3D).4s.(2S).(4D).4p 3F*  3.0
771,136.5089,2.0,0,41 3d6.(3D).4s.(2S).(4D).4p 3F*  2.0
772,136.6144,4.0,0,34 3d6.(3D).4s.(2S).(4D).4p 3F*  4.0
773,136.7822,3.0,0,47 3d6.(3P1).4s.(2S).(4P).4p 5P*  3.0
774,137.0686,0.0,0,40 3d6.(3F1).4s.(2S).(4F).4p 5D*  0.0
775,137.171,1.0,0,40 3d6.(3F1).4s.(2S).(4F).4p 5D*  1.0
776,137.316,2.0,0,30 3d6.(3F1).4s.(2S).(4F).4p 5D*  2.0
777,137.352,0.0,0,58 3d6.(3P1).4s.(2S).(2P).4p 1S*  0.0
778,137.5224,3.0,0,36 3d6.(3F1).4s.(2S).(4F).4p 5F*  3.0
779,137.6317,1.0,0,70 3d6.(3F1).4s.(2S).(4F).4p 5F*  1.0
780,137.6513,4.0,0,54 3d6.(3F1).4s.(2S).(4F).4p 5F*  4.0
781,137.7765,2.0,0,58 3d6.(3F1).4s.(2S).(4F).4p 5F*  2.0
782,137.786,5.0,0,73 3d6.(1I).4s.(2S).(2I).4p 1H*  5.0
783,137.7917,5.0,0,65 3d6.(3F1).4s.(2S).(4F).4p 5F*  5.0
784,137.9895,3.0,0,36 3d6.(3F1).4s.(2S).(4F).4p 5F*  3.0
785,138.0344,6.0,0,98 3d6.(1I).4s.(2S).(2I).4p 1I*  6.0
786,138.1417,3.0,0,46 3d6.(1G2).4s.(2S).(2G).4p 1F*  3.0
787,138.2216,4.0,0,26 3d6.(3P1).4s.(2S).(4P).4p 5D*  4.0
788,138.6165,1.0,0,27 3d6.(3D).4s.(2S).(4D).4p 3D*  1.0
789,138.7482,2.0,0,26 3d6.(3D).4s.(2S).(4D).4p 3D*  2.0
790,138.8439,4.0,0,44 3d6.(3F1).4s.(2S).(2F).4p 3G*  4.0
791,138.9179,3.0,0,44 3d6.(3F1).4s.(2S).(2F).4p 3G*  3.0
792,138.9646,5.0,0,43 3d6.(3F1).4s.(2S).(2F).4p 3G*  5.0
793,139.0485,3.0,0,26 3d6.(3D).4s.(2S).(4D).4p 3D*  3.0
794,139.9708,1.0,0,59 3d6.(1S2).4s.(2S).(2S).4p 1P*  1.0
795,140.2625,2.0,0,38 3d6.(3F1).4s.(2S).(2F).4p 1D*  2.0
796,141.4063,4.0,0,74 3d6.(3F1).4s.(2S).(2F).4p 1G*  4.0
797,141.6332,1.0,0,15 3d6.(3F1).4s.(2S).(2F).4p 3D*  1.0
798,141.7252,0.0,0,33 3d6.(3P1).4s.(2S).(2P).4p 3P*  0.0
799,141.8033,2.0,0,16 3d6.(3F1).4s.(2S).(2F).4p 3D*  2.0
800,141.8153,1.0,0,20 3d6.(3P1).4s.(2S).(2P).4p 3P*  1.0
801,142.2537,3.0,0,21 3d6.(3P1).4s.(2S).(2P).4p 3D*  3.0
802,142.272,2.0,0,25 3d6.(3P1).4s.(2S).(2P).4p 3P*  2.0
803,142.889,3.0,0,31 3d6.(3F1).4s.(2S).(2F).4p 3F*  3.0
804,142.9247,2.0,0,44 3d6.(3F1).4s.(2S).(2F).4p 3F*  2.0
805,142.9435,4.0,0,40 3d6.(3F1).4s.(2S).(2F).4p 3F*  4.0
806,143.003,3.0,0,47 3d6.(1D2).4s.(2S).(2D).4p 1F*  3.0
807,143.8093,1.0,0,55 3d6.(1D2).4s.(2S).(2D).4p 1P*  1.0
808,144.1402,2.0,0,47 3d6.(1D2).4s.(2S).(2D).4p 1D*  2.0
809,144.5348,4.0,0,63 3d6.(1G1).4s.(2S).(2G).4p 3H*  4.0
810,144.6005,2.0,0,30 3d6.(3P1).4s.(2S).(2P).4p 1D*  2.0
811,144.7882,5.0,0,63 3d6.(1G1).4s.(2S).(2G).4p 3H*  5.0
812,145.0033,1.0,0,53 3d6.(3P1).4s.(2S).(2P).4p 1P*  1.0
813,145.134,6.0,0,64 3d6.(1G1).4s.(2S).(2G).4p 3H*  6.0
814,145.6314,3.0,0,64 3d6.(3F1).4s.(2S).(2F).4p 1F*  3.0
815,146.2141,4.0,0,42 3d6.(1G1).4s.(2S).(2G).4p 3F*  4.0
816,146.2853,3.0,0,43 3d6.(1G1).4s.(2S).(2G).4p 3F*  3.0
817,146.5479,2.0,0,58 3d6.(1G1).4s.(2S).(2G).4p 3F*  2.0
818,146.9694,5.0,0,67 3d6.(1G1).4s.(2S).(2G).4p 3G*  5.0
819,147.0945,4.0,0,51 3d6.(1G1).4s.(2S).(2G).4p 3G*  4.0
820,147.1047,3.0,0,45 3d6.(1G1).4s.(2S).(2G).4p 3G*  3.0
821,148.2852,4.0,0,93 3d6.(1F).4s.(2S).(2F).4p 1G*  4.0
822,150.5451,2.0,0,64 3d6.(1F).4s.(2S).(2F).4p 1D*  2.0
823,152.3258,3.0,0,86 3d6.(1F).4s.(2S).(2F).4p 1F*  3.0
824,152.5212,0.0,0,79 3d7.(2D1).5p 3P*  0.0
825,152.5577,1.0,0,63 3d7.(2D1).5p 3P*  1.0
826,152.6349,1.0,0,38 3d7.(2D1).5p 3D*  1.0
827,152.762,2.0,0,69 3d7.(2D1).5p 3P*  2.0
828,152.8069,2.0,0,61 3d7.(2D1).5p 3F*  2.0
829,152.8535,2.0,0,37 3d7.(2D1).5p 3D*  2.0
830,152.9665,3.0,0,31 3d7.(2D1).5p 3F*  3.0
831,153.0683,3.0,0,45 3d7.(2D1).5p 3F*  3.0
832,153.3002,4.0,0,76 3d7.(2D1).5p 3F*  4.0
833,153.7956,1.0,0,77 3d7.(2D1).5p 1P*  1.0
834,153.8121,3.0,0,73 3d7.(2D1).5p 1F*  3.0
835,154.7415,2.0,0,67 3d7.(2D1).5p 1D*  2.0
836,155.9901,1.0,0,32 3d7.(2D1).5p 3D*  1.0
837,156.3147,2.0,0,30 3d7.(2D1).5p 3D*  2.0
838,156.7143,3.0,0,30 3d7.(2D1).5p 3D*  3.0
839,157.1798,5.0,0,49 3d6.(3F1).4s.(2S).(4F).4p 3G*  5.0
840,157.1992,3.0,0,52 3d6.(3F1).4s.(2S).(4F).4p 3G*  3.0
841,157.2664,1.0,0,35 3d6.(3P1).4s.(2S).(4P).4p 3S*  1.0
842,157.2813,4.0,0,51 3d6.(3F1).4s.(2S).(4F).4p 3G*  4.0
843,159.5899,0.0,0,36 3d6.(3P1).4s.(2S).(4P).4p 3P*  0.0
844,159.886,1.0,0,25 3d6.(3P1).4s.(2S).(4P).4p 3P*  1.0
845,160.2339,2.0,0,17 3d6.(3P1).4s.(2S).(4P).4p 3P*  2.0
846,160.5717,1.0,0,16 3d6.(3F1).4s.(2S).(4F).4p 3D*  1.0
847,161.0192,3.0,0,16 3d6.(3F1).4s.(2S).(4F).4p 3D*  3.0
848,161.0948,2.0,0,17 3d6.(3P1).4s.(2S).(4P).4p 3P*  2.0
849,161.5732,2.0,0,46 3d6.(3F1).4s.(2S).(4F).4p 3F*  2.0
850,161.7005,4.0,0,45 3d6.(3F1).4s.(2S).(4F).4p 3F*  4.0
851,161.7096,3.0,0,44 3d6.(3F1).4s.(2S).(4F).4p 3F*  3.0
852,164.5011,1.0,0,71 3d6.(1D1).4s.(2S).(2D).4p 3D*  1.0
853,164.5939,2.0,0,69 3d6.(1D1).4s.(2S).(2D).4p 3D*  2.0
854,164.764,3.0,0,69 3d6.(1D1).4s.(2S).(2D).4p 3D*  3.0
855,165.7114,5.0,0,64 3d6.(1G1).4s.(2S).(2G).4p 1H*  5.0
856,167.6089,2.0,0,74 3d6.(1D1).4s.(2S).(2D).4p 3F*  2.0
857,167.8433,3.0,0,58 3d6.(1D1).4s.(2S).(2D).4p 3F*  3.0
858,167.9795,4.0,0,65 3d6.(1G1).4s.(2S).(2G).4p 1G*  4.0
859,168.0191,3.0,0,47 3d6.(1G1).4s.(2S).(2G).4p 1F*  3.0
860,168.2355,4.0,0,70 3d6.(1D1).4s.(2S).(2D).4p 3F*  4.0
861,169.2314,2.0,0,68 3d6.(1D1).4s.(2S).(2D).4p 3P*  2.0
862,169.418,1.0,0,69 3d6.(1D1).4s.(2S).(2D).4p 3P*  1.0
863,169.5034,0.0,0,69 3d6.(1D1).4s.(2S).(2D).4p 3P*  0.0
864,185.4827,2.0,0,81 3d6.(1D1).4s.(2S).(2D).4p 1D*  2.0
865,188.8081,3.0,0,74 3d6.(1D1).4s.(2S).(2D).4p 1F*  3.0
866,190.4367,1.0,0,70 3d6.(1D1).4s.(2S).(2D).4p 1P*  1.0
867,192.5828,0.0,0,74 3d6.(1S1).4s.(2S).(2S).4p 3P*  0.0
868,192.8394,1.0,0,74 3d6.(1S1).4s.(2S).(2S).4p 3P*  1.0
869,193.3561,2.0,0,75 3d6.(1S1).4s.(2S).(2S).4p 3P*  2.0
870,214.07,1.0,0,75 3d6.(1S1).4s.(2S).(2S).4p 1P*  1.0
