wn_calc,gA_calc,upper_lev_id,lower_lev_id
32.454998,6626000,544,165
32.45281,7688000,520,126
32.450001,371200,413,44
32.448,621800,371,25
32.445999,353800,469,87
32.444996,235600,569,232
32.440001,203800,385,27
32.437004,14680000,534,150
32.43447,8254000,168,2
32.43157,9483000,515,121
32.430001,130100,367,24
32.418205,3633000,154,1
32.414002,2.984e+09,559,200
32.41,231800,451,70
32.404004,4722000,531,148
32.397001,8.138e+08,509,116
32.394001,1122000,329,14
32.393001,1246000,454,74
32.386999,307100,495,99
32.381004,5240000,545,170
32.374001,959700,407,40
32.370003,61210000,557,195
32.370001,160500,373,26
32.359001,3.004e+08,545,171
32.355,331900,455,76
32.353001,116900,442,65
32.350001,841700,349,19
32.348999,820100,356,21
32.347,118000,499,102
32.347,6361000,557,197
32.345999,374800,348,19
32.342999,143000,530,148
32.338999,3977000,322,11
32.335001,20540000,514,120
32.334004,2287000,534,152
32.322998,1.698e+08,550,176
32.319999,5.03e+08,544,168
32.312999,2834000,326,14
32.310749,1696000,200,4
32.31,1051000,458,81
32.308,2312000,483,96
32.298002,258400,433,57
32.292999,1988000,559,203
32.285,2069000,529,148
32.271,313800,366,24
32.261,1358000,367,25
32.253999,923600,512,119
32.250004,224500,531,149
32.249001,4727000,321,12
32.244,136800,405,40
32.240001,58420000,546,173
32.236,6961000,514,122
32.234998,1263000,369,26
32.232998,2441000,387,30
32.230225,2724000,520,128
32.228999,8055000,457,81
32.224999,802000,290,9
32.224001,798700,512,120
32.223999,1.749e+08,553,191
32.208999,2215000,544,170
32.201,482200,398,35
32.199,43060000,410,43
32.194999,403000,516,125
32.186996,3.674e+08,544,171
32.184,5661000,506,114
32.181002,1091000,432,57
32.179999,1968000,320,13
32.179621,1451000,500,103
32.161471,3091000,162,2
32.156002,30520000,541,161
32.152004,1252000,545,173
32.146,22940000,319,12
32.144005,3959000,531,150
32.139995,220100,566,224
32.138998,154900,470,89
32.137001,364800,466,87
32.130001,3837000,559,204
32.125,123900,512,122
32.123,5400000,510,120
32.119999,7922000,559,205
32.118999,889100,564,216
32.116,5618000,342,18
32.110003,267100,504,109
32.110001,577100,561,209
32.109001,2228000,570,235
32.107003,4790000,549,177
32.106809,9161000,516,126
32.097,212100,362,24
32.095001,191800,267,6
32.084999,441500,550,178
32.080999,10470000,317,11
32.080002,68860000,525,143
32.067999,13630000,500,106
32.066,2803000,318,13
32.062,537200,266,6
32.051,1825000,316,11
32.050001,165300,426,56
32.048002,287900,381,27
32.047001,18160000,570,238
32.041005,1594000,531,152
32.03657,7815000,510,121
32.035999,479400,352,21
32.034998,443000,456,80
32.033,577400,452,74
32.031997,171700,386,30
32.026001,121500,265,6
32.026001,1366000,451,74
32.025001,11800000,529,150
32.022999,2217000,566,227
32.02,178000,464,87
32.018808,1755000,515,126
32.017998,113400,336,15
32.017,14900000,316,13
32.008,662300,530,151
32.007,1831000,541,165
32.003998,9.273e+08,522,133
32.003,4017000,505,114
32.002001,3558000,425,56
31.993999,1077000,492,102
31.987999,10460000,335,15
31.987999,392200,559,208
31.984001,1633000,552,194
31.980999,1506000,322,14
31.98,10630000,530,152
31.979999,21770000,544,173
31.975,1129000,315,11
31.969002,135700,409,44
31.969002,5660000,480,94
31.968998,9889000,550,180
31.962998,3466000,551,188
31.962,1247000,423,53
31.960002,1754000,537,155
31.959002,1589000,447,71
31.944999,498000,564,220
31.944,173100,463,87
31.943581,2227000,525,147
31.931999,2817000,131,0
31.928999,238500,272,7
31.925205,3143000,149,1
31.923999,721900,514,125
31.922001,11570000,529,152
31.921001,218600,536,155
31.921,394400,427,57
31.91662,4746000,495,103
31.911999,3213000,570,239
31.909001,130300,333,15
31.909001,961700,297,10
31.908996,133100,553,198
31.907999,223900,408,43
31.904995,8073000,569,239
31.903,2820000,432,59
31.902,3204000,397,37
31.9,3576000,342,19
31.899003,47470000,547,177
31.898001,1134000,454,80
31.892997,425400,562,213
31.891001,137800,491,99
31.884224,38800000,516,128
31.856002,6004000,341,18
31.854995,1288000,569,240
31.847,503200,507,118
31.844002,92180000,545,176
31.844002,366400,540,164
31.843002,5.258e+08,520,133
31.838999,193600,457,84
31.835998,2.274e+08,539,158
31.830997,961900,566,229
31.822999,585900,514,127
31.813,158900,570,241
31.806999,14590000,347,20
31.805,1573000,502,108
31.804998,160100,495,106
31.802,86510000,500,107
31.795998,33700000,522,137
31.795997,768300,566,230
31.786999,1687000,570,242
31.784748,1532000,191,4
31.774572,1119000,509,121
31.772998,1532000,564,224
31.771205,1401000,148,1
31.767997,9601000,384,30
31.767,3377000,312,13
31.766998,16170000,538,158
31.757,2606000,450,74
31.755464,6751000,176,3
31.751999,1747000,345,20
31.749001,208600,410,46
31.742,1144000,318,14
31.733,1102000,404,43
31.73,659000,280,9
31.729,1169000,429,59
31.724999,479500,260,6
31.722999,608200,428,59
31.713997,26940000,522,139
31.712999,2293000,359,26
31.711999,205800,512,127
31.711998,601900,510,125
31.699002,23050000,534,156
31.697998,1.473e+09,553,200
31.695999,1207000,530,154
31.693,24560000,316,14
31.687309,91530000,503,112
31.675001,1167000,445,71
31.671997,28380000,544,176
31.668998,504900,550,181
31.656002,3331000,564,227
31.652,571700,497,108
31.652,52660000,339,18
31.646999,139400,459,87
31.644001,150000,434,65
31.640002,2992000,341,19
31.638,14010000,529,154
31.635002,189300,401,40
31.623808,6107000,510,126
31.617,1072000,315,14
31.607002,4806000,525,150
31.606003,4960000,545,178
31.603,297000,533,155
31.588,126200,338,18
31.587,161900,507,123
31.573002,5274000,475,94
31.562,1397000,458,87
31.558204,104100,143,1
31.558,240900,449,77
31.555001,207400,556,209
31.555,101600,253,5
31.553001,4.79e+08,535,158
31.542,946500,570,245
31.538,366900,452,80
31.534996,1301000,569,245
31.533999,10700000,340,19
31.532001,11640000,541,173
31.527,180600,343,20
31.519472,3104000,156,2
31.518001,936400,537,160
31.507999,407900,490,102
31.506,20190000,413,51
31.503002,210900,496,108
31.502204,2038000,142,1
31.501,508500,448,76
31.497001,274400,516,133
31.490002,564500,545,180
31.483997,232500,521,141
31.480999,9230000,457,87
31.479999,335000,426,59
31.479,233800,536,160
31.478998,24300000,448,77
31.476998,71680000,522,143
31.467001,161900,504,115
31.465004,1.214e+08,534,158
31.465002,546900,433,64
31.463001,1185000,514,131
31.459001,4416000,311,11
31.458,362300,408,46
31.458,794000,349,21
31.45,1207000,509,125
31.449,323600,442,71
31.447462,6173000,173,3
31.446001,127700,267,7
31.445998,817900,336,18
31.445,8805000,559,214
31.443,1717000,312,14
31.438999,56640000,539,161
31.436,14480000,339,19
31.433998,6981000,544,178
31.43,4634000,550,185
31.423996,1683000,555,209
31.420999,162200,512,130
31.420622,327000,491,103
31.413997,2051000,553,204
31.413715,5086000,483,98
31.409,85260000,515,133
31.406003,10340000,531,156
31.405998,126100,566,235
31.403995,4214000,553,205
31.40131,3376000,500,112
31.400997,5018000,566,236
31.393999,1263000,356,26
31.392,456400,369,27
31.387001,261300,446,74
31.385998,166200,310,12
31.383001,1870000,454,84
31.381996,3342000,566,237
31.377001,516200,265,7
31.375995,268700,569,247
31.372,689000,492,109
31.369999,12840000,538,161
31.364998,11610000,548,183
31.363998,918000,471,95
31.362001,10380000,309,11
31.361999,168700,487,102
31.36181,4557000,509,126
31.357998,1095000,424,59
31.352001,2068000,512,131
31.348,228400,256,6
31.344998,7178000,530,156
31.341995,59880000,551,197
31.340577,2516000,522,147
31.338999,6.406e+08,503,116
31.337997,866300,376,30
31.326001,145200,394,40
31.324999,1234000,500,113
31.324001,355500,273,9
31.321205,2849000,139,1
31.321,1072000,308,12
31.317997,546100,544,180
31.316002,22800000,520,143
31.309,272100,491,106
31.303,778400,308,13
31.293001,1039000,402,43
31.289997,3462000,539,165
31.289001,1e+08,516,137
31.286999,3450000,529,156
31.262,240800,450,80
31.257,12860000,351,24
31.256005,16430000,549,188
31.253998,118900,511,132
31.251,2441000,510,131
31.247,124200,502,114
31.247,128100,405,48
31.245716,144400,481,98
31.241001,406200,519,141
31.240465,363900,171,3
31.239204,1633000,137,1
31.238001,520600,337,19
31.237999,1340000,385,35
31.232998,115600,438,70
31.232,237100,483,99
31.220997,2273000,538,165
31.207,1.173e+08,516,139
31.203998,509300,344,21
31.186,6.162e+08,546,182
31.179581,103400,520,147
31.179001,1392000,543,177
31.171,196400,262,7
31.170002,9474000,445,76
31.161998,228400,456,87
31.159,779000,122,0
31.156002,25970000,535,161
31.154998,17960000,539,168
31.146999,2494000,550,190
31.146,798700,430,65
31.139225,416500,509,128
31.139,321100,519,145
31.138309,4393000,495,112
31.137,141000,450,81
31.131001,3561000,321,15
31.128003,3101000,531,159
31.123998,259800,306,11
31.12275,481500,182,4
31.109997,1722000,566,241
31.109,232400,261,7
31.107462,212800,168,3
31.095001,1067000,433,66
31.092998,907200,570,249
31.092001,3251000,374,32
31.089998,7500000,306,13
31.087999,44040000,351,25
31.082996,594600,562,222
31.075999,777800,260,7
31.074999,3965000,305,13
31.07,2197000,548,188
31.07,17330000,542,177
31.066998,115700,530,159
31.059999,1911000,120,0
31.059997,373100,562,223
31.057003,174500,534,162
31.053,85950000,500,116
31.053,870300,400,43
31.046001,386000,428,65
31.045999,815100,483,101
31.039001,130100,564,235
31.036998,296000,485,102
31.034,109200,564,236
31.031997,1752000,384,35
31.023,232500,452,84
31.022,131700,469,94
31.021995,66860000,539,171
31.018001,12880000,514,137
31.016001,604400,451,84
31.014,37850000,510,133
31.008999,2882000,529,159
31.007999,187300,342,21
31.007,1385000,535,165
31.004999,2717000,497,115
31.004001,31510000,309,14
31.003998,19320000,522,150
30.992996,917900,566,243
30.984,2596000,328,18
30.977001,1079000,564,238
30.970001,3765000,516,143
30.957,541400,514,138
30.955,186700,416,57
30.953998,234000,526,155
30.945002,774900,496,114
30.944001,104000,442,76
30.943001,428500,449,82
30.936,57760000,514,139
30.936,155100,441,74
30.920002,4313000,397,44
30.919003,393100,534,165
30.918999,180900,396,44
30.915001,143000,350,24
30.908001,207500,388,40
30.903999,9181000,440,74
30.900998,1353000,522,152
30.895,967900,368,30
30.892001,319200,446,80
30.88447,250400,152,2
30.882,9267000,515,143
30.881003,350400,360,27
30.877001,9313000,303,11
30.877001,260500,425,64
30.876001,4682000,449,83
30.872001,25090000,535,168
30.869999,1743000,488,108
30.865002,3393000,395,44
30.852001,839000,514,140
30.850002,4421000,559,219
30.848999,333300,438,74
30.846,217500,381,35
30.843002,49270000,520,150
30.84,175500,348,24
30.83358,15900000,516,147
30.825001,2723000,559,222
30.822001,4173000,493,114
30.814998,46700000,539,173
30.806,21590000,510,137
30.794204,4202000,131,1
30.793,1131000,387,40
30.789999,28910000,495,116
30.788002,5291000,346,24
30.784004,23600000,534,168
30.78147,2955000,150,2
30.779999,110000,367,30
30.768,321100,411,56
30.765998,1595000,306,14
30.764999,433200,117,0
30.762997,13440000,566,246
30.761621,25770000,483,103
30.752002,660100,509,133
30.750999,427600,383,37
30.750999,221500,305,14
30.748999,19660000,326,19
30.747,837700,450,84
30.746,184600,350,25
30.745998,2864000,538,173
30.745579,4357000,515,147
30.743,2846000,564,241
30.741001,350400,512,140
30.74,3599000,434,71
30.739,2992000,409,53
30.738998,34000000,535,171
30.728998,628000,492,115
30.723999,2.793e+08,510,139
30.722999,5583000,483,104
30.716999,123000,564,242
30.71657,7186000,503,121
30.713002,1250000,466,94
30.706001,1309000,267,9
30.697002,1048000,401,46
30.696998,3513000,335,20
30.687996,128700,569,254
30.673004,3970000,534,170
30.665,5732000,452,87
30.661999,446000,278,10
30.651001,201300,534,171
30.647001,822000,391,43
30.646996,2069000,551,209
30.645,3651000,529,162
30.644001,510800,512,142
30.644001,208200,529,163
30.640998,20100000,553,215
30.635002,4027000,525,158
30.630001,524100,264,9
30.625999,1062000,564,243
30.623001,20330000,543,183
30.620998,131200,366,30
30.619001,1.573e+08,346,25
30.618,1916000,333,20
30.612999,2563000,559,226
30.609715,1138000,476,98
30.603001,947000,400,46
30.599998,1409000,550,198
30.598002,215800,357,27
30.594001,77140000,552,215
30.582,476600,403,51
30.565998,7246000,569,257
30.563004,758300,528,164
30.562,261300,241,5
30.559997,128200,414,59
30.559002,207100,398,46
30.559001,139900,321,18
30.551001,742900,356,27
30.548999,351300,512,144
30.544002,27950000,509,137
30.543,10900000,510,142
30.534001,201800,385,40
30.533001,14110000,445,82
30.532001,536000,535,173
30.528,285700,363,30
30.524002,38760000,546,191
30.522999,219800,530,167
30.520001,386100,463,94
30.517001,4574000,500,120
30.511997,426400,526,160
30.507999,15840000,320,18
30.507,364300,425,66
30.506996,3770000,539,176
30.497001,22830000,516,150
30.495998,106000,544,190
30.491005,11270000,531,168
30.487,824200,510,143
30.486,1032000,514,148
30.486,2518000,378,37
30.482,251100,481,106
30.478003,122300,365,32
30.478,1.524e+08,541,182
30.476,3211000,411,57
30.472,26250000,548,195
30.464,1071000,433,70
30.462001,1.44e+08,509,139
30.456,418800,319,18
30.448997,22370000,548,197
30.446001,6890000,298,11
30.445002,141700,300,13
30.444891,216600,147,2
30.444004,786800,534,173
30.440999,7011000,299,12
30.440998,886200,550,199
30.437999,6417000,302,14
30.436005,512300,545,191
30.431,1243000,262,9
30.430571,692200,500,121
30.428,394700,476,99
30.426462,629700,158,3
30.421396,278200,126,1
30.414999,242000,485,109
30.412998,409900,377,37
30.409,12950000,515,150
30.408999,1182000,440,80
30.403999,2498000,359,30
30.401001,1542000,559,228
30.401001,16020000,421,65
30.396,4831000,564,246
30.394001,249300,342,24
30.394001,5471000,516,152
30.394,8300000,318,18
30.391998,33970000,503,125
30.384,6.494e+08,483,107
30.380005,970100,531,170
30.380001,1.15e+08,570,259
30.377001,6553000,446,84
30.372001,1076000,529,168
30.358002,3854000,531,171
30.353999,236100,438,80
30.351997,233500,375,37
30.332,660800,514,149
30.331001,4077000,546,194
30.329001,390700,394,48
30.328003,29100000,543,188
30.319,1211000,530,170
30.316,1877000,441,81
30.316,3981000,489,114
30.311999,5432000,488,114
30.310001,5171000,570,260
30.30847,3309000,143,2
30.303808,7512000,503,126
30.297001,4241000,296,12
30.296,1448000,405,56
30.294001,555600,491,116
30.293002,625000,249,7
30.288997,154600,521,155
30.284001,5687000,559,232
30.283999,3118000,440,81
30.278999,15260000,334,21
30.278,196500,419,65
30.273999,363200,510,148
30.271,185900,236,5
30.269996,1496000,569,261
30.267998,10850000,310,15
30.265996,5485000,522,156
30.265,18250000,559,233
30.264,10070000,544,191
30.261001,5719000,529,170
30.252001,620700,113,0
30.248001,276000,242,6
30.242998,126900,490,115
30.241999,16280000,430,71
30.232002,119900,447,87
30.225002,748500,509,143
30.223999,3226000,535,176
30.222,257400,241,6
30.221,177400,512,149
30.219002,31040000,542,188
30.216001,125300,481,107
30.215,1970000,570,262
30.207996,4320000,569,262
30.197998,5240000,411,59
30.197002,193600,391,46
30.194999,532500,314,18
30.189998,5180000,369,35
30.185999,235400,295,11
30.185997,529400,553,218
30.183,7846000,294,11
30.178,9337000,318,19
30.17569,347800,112,0
30.173,106700,429,70
30.168999,330700,410,59
30.16757,3679000,495,121
30.162003,4613000,389,46
30.159,949600,368,35
30.151999,7710000,295,13
30.151001,244000,514,151
30.142002,446700,381,40
30.138001,993400,458,94
30.136002,7239000,534,176
30.134001,2488000,407,57
30.133998,10930000,553,219
30.129,31140000,316,19
30.125,1745000,537,177
30.123001,2946000,514,152
30.121002,396300,545,198
30.119999,637400,510,149
30.116997,1.005e+08,566,253
30.105999,23070000,500,125
30.104999,5423000,550,204
30.088581,544800,509,147
30.081223,5921000,503,128
30.074001,1409000,399,51
30.072998,1778000,257,9
30.071471,606300,139,2
30.068749,28410000,173,4
30.057,2569000,457,94
30.049,125900,420,66
30.040001,162000,512,151
30.031998,92470000,522,158
30.022999,452300,355,30
30.022998,388900,564,249
30.017809,820800,500,126
30.015999,1410000,570,264
30.015999,1466000,371,37
30.014,2460000,510,150
30.008999,520400,570,265
30.008995,10610000,569,264
30.004,7139000,405,57
30.001995,408000,562,239
29.998001,18380000,546,200
29.991999,1324000,437,83
29.98947,1309000,137,2
29.987999,486200,238,6
29.983997,1171000,566,256
29.98331,35520000,483,112
29.978999,492700,314,19
29.974998,29550000,396,51
29.963001,2839000,432,74
29.962997,7644000,550,208
29.960001,1961000,292,13
29.957621,15850000,476,103
29.954002,1.222e+08,525,168
29.951995,492200,562,240
29.948997,5614000,544,198
29.945999,4649000,474,102
29.942002,1104000,291,12
29.942001,656600,506,141
29.940003,576500,549,209
29.939999,4878000,570,267
29.938,24340000,329,21
29.935999,694400,470,99
29.930001,95830000,339,24
29.925999,317900,235,6
29.923999,235200,426,70
29.922204,475900,120,1
29.92,196100,246,7
29.911001,814200,388,48
29.911,2256000,510,152
29.910004,5157000,545,200
29.906999,9207000,483,113
29.900997,7946000,530,175
29.893999,240400,440,84
29.879001,3943000,552,225
29.879,34790000,312,19
29.871002,4.608e+08,520,158
29.871,3940000,486,114
29.864002,516400,512,153
29.856998,142300,326,21
29.845999,2119000,476,106
29.843003,1024000,531,176
29.842998,5406000,495,125
29.841,135100,269,10
29.84,976400,506,145
29.839,1670000,514,154
29.838999,584500,438,84
29.827999,4694000,295,14
29.825,31620000,294,14
29.820999,31660000,525,171
29.816002,35550000,541,191
29.790996,556500,569,269
29.789001,288600,429,74
29.789001,11420000,545,203
29.782002,4913000,534,180
29.782001,1014000,480,108
29.78147,1265000,133,2
29.778002,7569000,480,109
29.775,372100,107,0
29.771999,1632000,352,30
29.769001,167600,383,44
29.760997,1.091e+09,539,182
29.760001,151200,499,129
29.754808,589300,495,126
29.754,138600,353,32
29.752002,4489000,509,150
29.75,4.788e+08,564,253
29.749001,3371000,431,76
29.740002,4994000,570,270
29.737999,70490000,544,200
29.737999,1428000,456,94
29.737002,124300,479,109
29.737,1441000,430,76
29.732003,1535000,547,209
29.723999,975900,529,176
29.717002,125700,249,8
29.707,12340000,543,197
29.703998,2706000,546,205
29.702999,1758000,427,74
29.694,4.857e+08,503,133
29.694,320700,559,240
29.691997,3.838e+08,538,182
29.69,6811000,397,53
29.688997,237000,396,53
29.687002,379900,401,56
29.686998,352900,340,26
29.684997,7148000,553,228
29.676998,3.789e+08,566,259
29.671572,546000,491,121
29.665001,8308000,365,37
29.659996,118500,554,231
29.659,2219000,505,145
29.653999,1302000,386,46
29.651999,262000,290,13
29.649002,2733000,509,152
29.648998,451300,227,5
29.645001,2305000,500,131
29.641622,3550000,471,103
29.636001,311400,292,14
29.635,3.169e+08,483,116
29.632995,4402000,569,271
29.631996,354000,562,245
29.631,4948000,308,18
29.626999,997200,510,154
29.626003,14810000,545,204
29.623997,396100,522,162
29.623001,988900,541,194
29.623001,514000,264,10
29.617,22510000,564,256
29.616996,3251000,544,203
29.616001,2990000,545,205
29.614002,1346000,525,173
29.61,737600,550,213
29.609001,181100,422,70
29.605004,869300,531,178
29.604999,162500,364,37
29.594002,756800,380,44
29.59375,395600,165,4
29.58,1.21e+09,476,107
29.573,680300,241,7
29.568,4213000,441,87
29.567997,7037000,553,232
29.565003,157200,332,24
29.563004,388900,567,263
29.554998,6308000,336,25
29.553002,1894000,249,9
29.553002,424900,379,44
29.548996,12220000,553,233
29.543999,119400,499,132
29.54,1382000,426,74
29.535999,1071000,440,87
29.536,670400,230,6
29.532223,251000,495,128
29.525001,9.649e+08,516,158
29.524998,111100,322,21
29.497,965400,421,71
29.492001,1727000,410,65
29.489003,11750000,531,180
29.488998,138000,498,132
29.487999,1406000,514,156
29.486,1.42e+08,503,137
29.486,2318000,529,178
29.486,194900,369,40
29.485997,117300,522,165
29.484001,4625000,545,208
29.478,3.362e+08,535,182
29.474003,3477000,520,161
29.474001,3318000,239,7
29.469,2772000,351,32
29.468001,222200,432,80
29.465,1687000,361,37
29.457001,2.081e+08,570,272
29.454462,8615000,150,3
29.453998,1556000,544,204
29.452999,4050000,469,102
29.444748,2020000,161,4
29.443996,2507000,544,205
29.443001,106100,530,179
29.437,5.526e+08,515,158
29.436001,1345000,104,0
29.431,41280000,377,44
29.427998,179900,530,180
29.424,564100,262,10
29.417999,5052000,424,74
29.408001,1.102e+09,500,133
29.407,18790000,492,129
29.406,484300,287,11
29.403999,1.181e+08,503,139
29.402999,754400,305,18
29.402001,6176000,559,244
29.395002,7151000,401,57
29.394999,318700,288,13
29.394001,4142000,483,117
29.391,130200,337,26
29.389999,20470000,384,46
29.386205,800200,116,1
29.386001,4759000,475,108
29.378001,207900,304,18
29.373999,1134000,419,71
29.370998,5667000,553,234
29.369999,1082000,529,180
29.354999,147200,468,102
29.353,280800,514,157
29.350998,38590000,522,168
29.348999,298500,356,35
29.347,135300,491,125
29.338999,1589000,238,7
29.330997,19460000,539,190
29.327999,192100,474,108
29.325001,427400,520,165
29.324001,9169000,552,234
29.323999,552600,334,26
29.322999,1.087e+08,299,15
29.321999,21510000,570,273
29.311996,4205000,544,208
29.310001,3.362e+08,564,259
29.308998,190500,227,6
29.306,231500,525,176
29.305996,1638000,566,265
29.294001,5339000,429,80
29.290001,7138000,541,200
29.286999,1.014e+08,283,12
29.286999,1211000,355,35
29.285999,152500,318,21
29.272999,151900,411,66
29.269997,218000,566,266
29.264001,15170000,471,107
29.262001,3521000,328,24
29.260001,115100,357,36
29.25881,147700,491,126
29.243,664800,382,46
29.242,248200,512,157
29.241001,5591000,452,94
29.240001,102200,564,260
29.236999,2074000,316,21
29.225002,197400,422,74
29.218998,103000,282,12
29.217995,36340000,522,171
29.215,817100,559,247
29.209999,939700,514,159
29.207999,724000,427,80
29.201998,715600,306,19
29.201,4769000,408,65
29.200001,48220000,500,137
29.194,10810000,349,30
29.190002,34410000,520,168
29.189003,3746000,531,181
29.186999,1009000,305,19
29.182994,156600,562,249
29.17931,80340000,476,112
29.171662,11540000,126,2
29.171,163100,405,64
29.169001,4344000,429,81
29.167,18790000,503,143
29.160999,752000,315,21
29.157,169700,280,13
29.145001,181100,517,164
29.145,3.457e+08,495,133
29.135,9758000,480,115
29.127998,1011000,530,181
29.118,1.878e+08,500,139
29.117883,11290000,147,3
29.117,873400,401,59
29.114206,209000,113,1
29.113999,5995000,278,12
29.112,26670000,431,82
29.104,869700,245,9
29.102999,28980000,476,113
29.099001,5616000,483,120
29.098999,12530000,539,191
29.098002,329300,279,13
29.093,11230000,328,25
29.086001,8966000,394,57
29.085001,22020000,277,11
29.083472,197600,125,2
29.081002,7418000,423,76
29.070001,2821000,433,84
29.069999,1491000,529,181
29.068998,273300,331,26
29.065998,17550000,257,10
29.065001,6372000,415,71
29.056999,68260000,520,171
29.048,857500,535,190
29.048,3508000,287,14
29.047749,273200,158,4
29.040001,1315000,515,161
29.037895,18270000,112,1
29.036999,5217000,566,270
29.035999,720900,352,35
29.031999,144100,325,25
29.030579,2080000,503,147
29.029999,59980000,538,191
29.026001,889900,404,65
29.020001,1569000,220,6
29.013,482800,434,87
29.010998,126300,522,173
29.001,963500,276,12
29.000002,52570000,346,32
29,120700,483,122
28.997998,534500,510,159
28.995998,1515000,541,205
28.991001,132800,285,14
28.986999,695400,312,21
28.981462,11020000,143,3
28.979,179600,398,59
28.979,226500,516,165
28.976997,1.569e+08,310,20
28.969997,5.822e+08,569,278
28.967994,1.027e+09,569,279
28.967001,6407000,368,43
28.965001,1290000,450,94
28.960003,379700,534,190
28.959999,145000,376,46
28.959,472800,530,184
28.951,1763000,463,102
28.950005,5433000,531,185
28.95,12260000,550,217
28.944,101800,254,10
28.941998,22330000,563,255
28.941002,103800,545,214
28.941001,1336000,546,215
28.940998,26250000,353,37
28.938999,1199000,564,265
28.937,2.003e+08,495,137
28.937001,478200,500,142
28.922999,1337000,424,80
28.921,178100,490,129
28.92,8402000,426,81
28.916,5355000,570,280
28.911999,1.344e+08,570,281
28.905998,30150000,539,194
28.903,1396000,542,209
28.903,718500,502,145
28.903,938600,564,266
28.890999,364000,515,165
28.889,2699000,530,185
28.887,490900,230,7
28.881001,50090000,500,143
28.869999,937300,564,267
28.869,5195000,419,76
28.863311,7263000,471,112
28.859001,620500,242,9
28.854999,6.535e+08,495,139
28.852001,675800,497,141
28.852,432900,367,43
28.850002,2874000,520,173
28.846001,697300,216,6
28.846,334400,514,162
28.845001,485900,514,163
28.845,1893000,387,56
28.844001,1.968e+08,516,168
28.837001,102400,281,14
28.833,454800,280,14
28.831001,7899000,529,185
28.831,8985000,469,109
28.831,6.007e+08,476,116
28.828001,1733000,475,114
28.825,791200,550,219
28.824002,25090000,291,15
28.816002,18030000,535,191
28.808003,1055000,447,94
28.806004,3357000,531,186
28.800999,120800,405,66
28.799999,788600,550,222
28.797999,2682000,424,81
28.796997,26460000,569,283
28.786,1716000,320,24
28.784001,1862000,240,9
28.783996,1863000,539,198
28.780002,5.963e+08,509,158
28.777,607300,550,223
28.775,323900,487,129
28.7589,5585000,121,2
28.757999,91890000,570,285
28.756,5.698e+08,515,168
28.751001,8957000,273,13
28.750999,233300,299,18
28.745285,12160000,98,0
28.744999,1523000,530,186
28.743999,1610000,342,30
28.734001,944200,319,24
28.734001,14400000,239,9
28.733001,5288000,516,170
28.730002,791600,422,80
28.716,6912000,559,251
28.710998,88560000,516,171
28.705,3925000,472,114
28.704998,123800,490,132
28.703998,559300,540,207
28.702996,15060000,522,176
28.701,118700,570,287
28.694,3169000,503,150
28.692999,507100,366,43
28.687999,722400,483,125
28.687309,102700,470,112
28.687,241900,529,186
28.685997,146200,553,244
28.683003,28820000,365,44
28.678001,653700,570,288
28.672001,9829000,318,24
28.671001,7748000,297,18
28.670997,4144000,569,288
28.670002,625000,564,270
28.668001,207600,321,25
28.668001,18460000,388,57
28.667004,2336000,531,190
28.666,1811000,514,167
28.653999,14520000,459,102
28.650001,420000,380,51
28.649002,2186000,491,133
28.645001,2992000,356,40
28.641998,1173000,411,70
28.633999,232900,510,162
28.633,103700,510,163
28.623001,6452000,364,44
28.623001,8805000,535,194
28.622997,4.619e+08,515,171
28.619998,2801000,414,74
28.618,13920000,495,143
28.615999,1530000,272,13
28.609001,60710000,379,51
28.605002,4589000,422,81
28.591,934200,503,152
28.586999,681100,483,127
28.586002,557400,402,65
28.586001,1053000,385,56
28.582001,463400,389,59
28.572998,2.531e+08,539,200
28.569998,1362000,322,26
28.565,4702000,319,25
28.560001,4.003e+08,525,182
28.560002,5303000,415,76
28.558998,7142000,487,132
28.557002,232600,300,19
28.555,580900,512,167
28.548,3305000,529,190
28.548,1067000,309,21
28.542,20260000,520,176
28.538999,203100,383,53
28.526001,1709000,466,108
28.522002,1345000,466,109
28.518999,271600,362,43
28.517002,2017000,368,46
28.515001,48090000,471,116
28.514,2827000,500,149
28.504001,30140000,516,173
28.503998,9.331e+08,538,200
28.500999,6389000,535,198
28.489,134500,369,48
28.486,2177000,546,218
28.484001,1059000,341,30
28.482,765300,425,84
28.481579,273700,495,147
28.481001,110500,334,27
28.473,261000,314,24
28.464997,1782000,522,178
28.455001,2061000,297,19
28.454462,1771000,133,3
28.453998,634100,348,35
28.451001,22920000,271,12
28.444001,6907000,423,82
28.441002,564600,491,137
28.427001,2680000,273,14
28.421001,367200,429,87
28.421001,9146000,570,290
28.420002,8291000,546,221
28.416,8022000,515,173
28.415999,389000,223,7
28.415,1216000,428,87
28.413997,64450000,569,290
28.413002,1093000,534,198
28.408001,27450000,500,150
28.405003,6813000,559,257
28.402001,2191000,367,46
28.387001,12790000,512,169
28.377998,5804000,340,30
28.375999,1449000,550,228
28.374001,2442000,211,5
28.371001,3298000,220,7
28.366996,118200,562,261
28.364,4071000,380,53
28.359001,2080000,491,139
28.348996,2399000,522,180
28.346004,293100,545,219
28.346001,1429000,400,65
28.338999,420700,470,116
28.333,165600,463,108
28.329001,1434000,463,109
28.323,166800,379,53
28.321003,183400,545,222
28.318996,254400,566,277
28.316999,2623000,413,77
